isFraud,type_num,amount_boxcox,oldbalanceDest_boxcox,oldbalanceOrg_boxcox,newbalanceDest_boxcox,newbalanceOrig_boxcox
0,0,1.056937676,1.157442696,1.088567629,1.286189073,-0.331129548
0,0,-0.817113945,-1.885453268,1.139898573,-1.533323044,3.020223509
0,1,1.758912645,2.150898825,1.022306967,2.592807316,-0.331129548
0,0,-0.067624298,0.468865494,1.314962553,0.28587691,3.020440188
0,1,1.375539995,0.861182517,-1.023132767,0.974799032,-0.331129548
0,0,0.401978447,-0.095708947,-1.023132767,-0.289522713,-0.331129548
0,1,-0.494430159,0.148297875,1.237867193,-0.183244219,3.020399389
0,0,-0.856013089,0.423402406,-1.023132767,0.170410221,-0.331129548
0,1,3.461262728,1.498374459,1.359195467,2.191308593,-0.331129548
0,0,0.674184505,-1.885453268,1.087950041,-0.610183429,-0.331129548
0,0,-0.942376878,-0.651946755,1.506661005,-1.241103355,3.020525433
0,0,0.468256729,-1.885453268,1.114547711,-0.743264778,-0.331129548
0,0,0.864750553,-0.151355229,1.063923238,-0.162584305,-0.331129548
0,1,1.207122991,-0.79177371,0.978006929,-0.222808546,-0.331129548
0,0,1.00088937,0.64508865,-1.023132767,0.943268032,-0.331129548
0,0,-0.118084553,-0.167897077,-1.023132767,-0.510149291,-0.331129548
0,0,-0.846936377,0.112908602,-1.023132767,-0.263417729,-0.331129548
0,0,-0.581385048,0.639073852,-1.023132767,0.315693678,-0.331129548
0,0,-1.157421378,-0.157728313,1.198623448,-0.665950007,3.02043013
0,0,0.61436571,0.02344195,0.487444726,-0.109134514,-0.331129548
0,0,0.223343098,1.499302994,-1.023132767,1.679397641,-0.331129548
0,0,-0.219936051,-0.125368796,-1.023132767,-0.485790167,-0.331129548
0,0,0.498548808,0.106537873,-1.023132767,-0.058666745,-0.331129548
0,0,-0.093868041,-0.178935797,0.793776144,-0.516002891,-0.331129548
0,0,-0.545022045,0.179083449,1.203173778,-0.146911313,3.020327216
0,1,-0.718327063,0.368221544,-1.023132767,0.100195916,-0.331129548
0,1,-1.106209669,-0.497556538,-1.023132767,-1.109092454,-0.331129548
0,0,1.1404181,0.283170212,1.176037613,0.303837967,-0.331129548
0,0,0.757769831,-1.059333259,1.070345789,-0.544370968,-0.331129548
0,0,0.72252231,-1.885453268,0.902119774,-1.256105909,-0.331129548
0,0,-0.599147234,0.431449536,-1.023132767,0.194804267,-0.331129548
0,1,1.836804384,1.759287389,-1.023132767,2.11424886,-0.331129548
0,1,-0.012100342,0.291430571,-1.023132767,0.221286787,-0.331129548
0,0,-0.128469157,-0.424173586,-0.0323891,-0.76559871,-0.331129548
0,0,1.149248637,0.584146563,-1.023132767,0.616038916,-0.331129548
0,0,0.394245005,-1.885453268,0.675513146,-0.790665298,-0.331129548
0,0,0.766541871,0.873975358,-1.023132767,0.897176994,-0.331129548
0,0,0.465292233,0.229418664,-1.023132767,0.068158754,-0.331129548
0,1,-0.557328178,-0.07746162,-1.023132767,-0.487583045,-0.331129548
0,1,2.090382693,0.688123213,-1.023132767,1.091499093,-0.331129548
0,0,-3.127257711,-0.590487506,1.062466296,-1.410343255,3.020372368
0,0,0.600342366,0.443250647,-1.023132767,0.343478729,-0.331129548
0,0,0.284122421,-0.362198067,1.352797088,-0.558794135,3.020424566
0,1,1.013152963,1.303293668,0.790176324,1.466719158,-0.331129548
0,0,-1.665863917,-0.626573261,-1.023132767,-3.872812525,-0.331129548
0,0,-0.373269995,-0.228995956,0.259943694,-0.638564257,-0.331129548
0,0,0.65313417,-1.885453268,-0.302877384,-0.623867634,-0.331129548
0,0,0.441309181,-1.885453268,0.922032615,-0.760549639,-0.331129548
0,0,0.506446863,0.338623467,-1.023132767,0.243103956,-0.331129548
0,0,-0.539585673,0.018028941,-1.023132767,-0.361132884,-0.331129548
0,0,-2.913906691,-0.699225846,-1.023132767,-1.578699251,-0.331129548
0,1,1.826753849,0.631882266,-1.023132767,0.851704981,-0.331129548
0,0,0.580976511,-1.885453268,0.12911693,-0.670636572,-0.331129548
0,0,-0.018187967,0.204555755,-1.023132767,-0.049802933,-0.331129548
0,1,0.509120241,1.100973204,-1.023132767,1.166209354,-0.331129548
0,0,0.68563944,1.738064143,-1.023132767,2.010042692,-0.331129548
0,0,1.249164194,0.883757553,1.113171085,0.978028169,-0.331129548
0,0,-0.545830267,0.979399225,-1.023132767,0.954304151,-0.331129548
0,0,-0.468734654,0.383922437,0.795354979,0.137990794,-0.331129548
0,0,-0.787985598,0.982311984,-1.023132767,1.095155848,-0.331129548
0,1,1.173961931,-1.127240095,0.8035447,-0.272678552,-0.331129548
0,0,-1.049930347,-1.885453268,1.089782212,-1.668695586,3.020136685
0,0,-0.744825798,0.127262377,-1.023132767,-0.235373403,-0.331129548
0,0,-0.071757716,-0.257089264,1.009171542,-0.591134043,-0.331129548
0,0,-0.473690013,0.164130281,-1.023132767,-0.159910422,-0.331129548
0,1,1.87242262,0.495814909,-1.023132767,0.748114508,-0.331129548
0,0,0.787073554,0.569185114,-1.023132767,0.526157064,-0.331129548
0,0,0.058711988,1.482855277,1.208937558,1.652585755,-0.331129548
0,0,0.945843473,0.74316584,-1.023132767,0.760611618,-0.331129548
0,1,1.388944341,0.340121467,1.177849643,0.438540768,-0.331129548
0,1,1.435613805,0.93000294,-1.023132767,1.065160622,-0.331129548
0,0,-0.001924746,0.813100345,-1.023132767,0.750804614,-0.331129548
0,0,-1.013600111,-1.885453268,0.518478421,-1.647731728,-0.331129548
0,0,0.19441875,-0.439544319,-0.012166379,-0.652024412,-0.331129548
0,0,0.096797443,0.638190388,-1.023132767,0.524788083,-0.331129548
0,0,0.283396468,1.440379082,-1.023132767,1.60321697,-0.331129548
0,0,0.362779324,1.424349734,-1.023132767,1.594181949,-0.331129548
0,1,1.438970648,0.970718848,-1.023132767,1.112845077,-0.331129548
0,0,0.466496683,0.338288843,1.377061251,0.194614242,3.020420011
0,0,0.965846392,1.75849197,-1.023132767,2.048843301,-0.331129548
0,1,-0.044733575,-0.287041612,-1.023132767,-0.612435064,-0.331129548
0,1,-0.250131029,-0.642958542,1.263925311,-0.522351051,3.020386779
0,0,0.200311504,0.81928409,-1.023132767,0.772813439,-0.331129548
0,1,0.360411306,-1.885453268,0.919374809,-0.812257874,-0.331129548
0,0,-0.864743944,0.516718988,-1.023132767,0.301115998,-0.331129548
0,0,0.033875989,0.013583966,-1.023132767,-0.271155663,-0.331129548
0,0,-1.332607979,-0.789924991,0.928014087,-1.493282727,-0.331129548
0,0,-0.938070435,0.336538539,0.891895229,0.044412909,-0.331129548
0,1,1.732846919,0.868741124,-1.023132767,1.061105442,-0.331129548
0,1,-0.617283363,-0.293724362,-1.023132767,-0.766187038,-0.331129548
0,0,-1.451890993,-1.885453268,1.288236461,-1.89662625,3.02048567
0,0,-0.446863049,-1.885453268,0.816307944,-1.313071367,-0.331129548
0,0,-0.409741369,-0.103081912,-1.023132767,-0.496075565,-0.331129548
0,0,-0.469649128,0.796312947,1.295500146,0.704861708,3.02046334
0,1,3.356244369,1.428500846,-1.023132767,2.092745686,-0.331129548
0,1,1.63132543,1.326650755,-1.023132767,1.564207274,-0.331129548
0,0,-0.096739294,0.049333584,-1.023132767,-0.254306451,-0.331129548
0,0,1.106114877,0.436580646,-1.023132767,0.44697229,-0.331129548
0,0,-0.598321375,0.679324085,-1.023132767,0.53826054,-0.331129548
0,1,-0.301376552,0.686561047,-1.023132767,0.562089779,-0.331129548
0,1,0.831906814,0.740448052,-1.023132767,0.73985205,-0.331129548
0,0,0.550136189,-0.190154107,0.885697741,-0.320075385,-0.331129548
0,0,-0.956067458,0.249321402,-1.023132767,-0.079484988,-0.331129548
0,0,0.603747966,-1.885453268,0.015183944,-0.655900478,-0.331129548
0,0,-1.470447487,-1.082940617,1.604091465,-3.872812525,3.020532638
0,0,0.647499728,-0.078668918,0.091631503,-0.190961861,-0.331129548
0,0,-0.118607793,-0.281203315,-1.023132767,-0.628962963,-0.331129548
0,0,-0.275079202,-0.093805099,-1.023132767,-0.459928265,-0.331129548
0,0,0.358404499,0.036996589,-1.023132767,-0.168778987,-0.331129548
0,1,1.048630024,-1.885453268,0.905420017,-0.363737963,-0.331129548
0,1,0.572550649,-0.554939427,0.102001345,-0.536200503,-0.331129548
0,0,-2.804115793,0.199243422,-1.023132767,-0.122379704,-0.331129548
0,1,1.657125755,-0.336554736,1.061100029,0.160400348,-0.331129548
0,0,0.58859969,-0.087203405,1.359745897,-0.219299993,-0.331129548
0,0,-1.096297007,1.736069111,0.97404519,1.975800596,-0.331129548
0,0,-0.043989866,1.405215414,-1.023132767,1.545914437,-0.331129548
0,1,-1.739658493,0.209316209,-1.023132767,-0.16496633,-0.331129548
0,0,-0.249921611,-1.885453268,1.031041938,-1.193469828,-0.331129548
0,0,0.161758027,0.801420057,1.057314388,0.884379227,-0.331129548
0,0,-3.150845083,-0.436355088,-1.023132767,-1.16597917,-0.331129548
0,0,-0.067018855,-1.885453268,0.654270799,-1.080893419,-0.331129548
0,0,-1.168049288,0.59668838,1.019556378,0.404855732,3.018902284
0,1,1.209337586,-0.737128432,1.088103971,-0.213050575,-0.331129548
0,0,-1.491092881,2.104969713,-1.023132767,2.464646808,-0.331129548
0,0,0.605233817,0.586042712,-1.023132767,0.517024826,-0.331129548
0,0,-0.243511348,-0.083566727,1.26347616,-0.441560828,3.020383138
0,0,0.729467509,0.318362489,0.448773964,0.226941279,-0.331129548
0,0,-0.446878391,-0.256395125,-1.023132767,-0.686351138,-0.331129548
0,0,-0.441402121,0.657481214,-1.023132767,0.515031363,-0.331129548
0,1,0.498597592,-1.885453268,1.019882389,-0.723767225,-0.331129548
0,0,-0.140544685,-1.885453268,1.104829086,-1.126321187,-0.331129548
0,0,-0.041686561,-0.156068424,-1.023132767,-0.478065147,-0.331129548
0,1,0.791302308,0.398500327,-1.023132767,0.329919437,-0.331129548
0,0,0.019159557,-1.885453268,1.139594895,-1.027354131,-0.331129548
0,1,2.205807664,1.129502379,-1.023132767,1.452706107,-0.331129548
0,1,1.211857747,-1.885453268,1.495096376,-0.254528565,3.020456163
0,0,-0.357809448,-0.202526451,-1.023132767,-0.604733776,-0.331129548
0,0,1.208646964,0.420743552,-1.023132767,0.45872135,-0.331129548
0,0,-3.332425967,-1.885453268,0.222171139,-2.859886243,-0.331129548
0,0,0.482671238,0.548079658,-1.023132767,0.452302884,-0.331129548
0,1,1.000643109,0.561259299,-1.023132767,0.558102326,-0.331129548
0,0,0.204539781,1.149380559,-1.023132767,1.21251702,-0.331129548
0,1,1.323587438,0.828166939,-1.023132767,0.92698344,-0.331129548
0,0,-0.871510063,0.302614446,1.250913264,-0.275662017,3.020454641
0,0,0.837050345,-0.333942689,0.683301136,-0.291111371,-0.331129548
0,0,-0.588317432,-1.885453268,0.924513999,-1.397932003,-0.331129548
0,0,-1.034736468,-0.57563068,1.065903517,-1.185208594,3.019806625
0,0,-0.096208902,-0.906867563,1.544547461,-1.310785286,3.020527413
0,0,-0.078174869,0.142577477,-1.023132767,-0.136500088,-0.331129548
0,0,-0.591739363,-0.069593751,-1.023132767,-0.482365187,-0.331129548
0,0,0.59999419,0.444889447,-1.023132767,0.410708675,-0.331129548
0,0,-3.257537635,0.104931635,1.428988182,-0.334199865,3.020518103
0,0,-0.015519542,-1.885453268,0.86660935,-1.048936988,-0.331129548
0,0,-0.525036339,-0.239374657,0.880710986,-0.682890886,-0.331129548
0,1,0.612786379,0.014467011,1.320610463,-0.118188823,-0.331129548
0,0,-0.00741452,-0.778592144,0.278689386,-0.935826722,-0.331129548
0,0,0.441301449,-0.047600523,0.169654605,-0.231172484,-0.331129548
0,0,-0.083388283,1.558437176,-1.023132767,1.750015112,-0.331129548
0,0,-0.375527824,-1.885453268,0.811331147,-1.269944469,-0.331129548
0,0,0.424729088,0.988096965,-1.023132767,1.012104793,-0.331129548
0,1,1.412493301,-0.098581228,0.976914193,0.451479342,-0.331129548
0,0,0.235792384,1.043548041,-1.023132767,1.073103167,-0.331129548
0,1,0.68614116,-0.281532647,1.18536659,-0.330300113,-0.331129548
0,0,-0.312529492,0.23342634,0.974017571,-0.050597038,-0.331129548
0,1,0.70884374,-0.5207422,1.350824682,-0.208511203,-0.331129548
0,1,-0.194212704,3.73267263,-1.023132767,4.541500023,-0.331129548
0,0,0.074671133,0.113426489,-1.023132767,-0.145732765,-0.331129548
0,0,0.713445164,-1.885453268,0.195186309,-0.584612524,-0.331129548
0,1,-0.53217779,0.881525187,-1.023132767,0.820018718,-0.331129548
0,0,-0.037763025,1.679677387,0.945343291,1.912517899,-0.331129548
0,0,-1.232906889,-0.725190659,-1.023132767,-1.398617618,-0.331129548
0,0,0.027664779,0.240801378,-1.023132767,0.002502591,-0.331129548
0,1,-0.159142266,0.776611153,-1.023132767,0.692370756,-0.331129548
0,1,0.561424135,-0.046326817,0.879215853,-0.191723929,-0.331129548
0,0,-0.184590774,1.365876569,-1.023132767,1.489413997,-0.331129548
0,0,-1.18456648,-0.649765192,-1.023132767,1.261999027,-0.331129548
0,1,1.993568315,2.033908149,0.840722929,2.466099817,-0.331129548
0,0,0.464058792,0.279620045,1.041180005,0.125468068,-0.331129548
0,0,0.342177911,1.667373212,0.817914494,1.905561072,-0.331129548
0,0,-0.017235283,-1.176788214,-0.311743158,-1.033347849,-0.331129548
0,1,1.208521861,-0.276122974,0.865759793,-0.374113159,-0.331129548
0,0,-0.092517088,-1.885453268,0.216043646,-1.09667367,-0.331129548
0,1,0.337363652,0.824163941,1.203546236,0.790151697,-0.331129548
0,0,-0.661610111,-1.885453268,0.41034671,-0.34170768,-0.331129548
0,0,-1.100460621,-1.268573885,1.060039192,-1.668190327,3.019918956
0,0,0.223028175,-1.885453268,1.020070177,-0.899442882,-0.331129548
0,0,-2.384401089,1.300744147,0.809578922,1.380583882,3.019453601
0,0,0.476121545,0.110253054,1.025185944,-0.060531194,-0.331129548
0,0,0.466463334,0.320805754,0.860832405,0.174000406,-0.331129548
0,0,-0.712626373,0.480289919,-1.023132767,0.256619765,-0.331129548
0,0,0.911498239,0.155968857,-1.023132767,0.110724674,-0.331129548
0,0,-0.955207475,0.877167371,1.080730143,0.803272874,3.019803675
0,0,-0.020460494,0.797580256,-1.023132767,0.728798711,-0.331129548
0,0,-0.412443225,-0.890580268,0.703704782,-1.190588885,-0.331129548
0,0,-0.226387991,1.327841295,1.434902231,1.437110781,3.020512628
0,0,0.864934601,0.211880958,-1.023132767,0.15068509,-0.331129548
0,0,0.830297001,0.158077482,1.060853334,0.087400099,-0.331129548
0,0,0.707551228,0.054956117,1.211347886,-0.049737491,-0.331129548
0,0,-0.879425057,-0.47814476,-1.023132767,-1.038196252,-0.331129548
0,0,0.805518869,0.418290472,-1.023132767,0.355235414,-0.331129548
0,1,-1.333410618,0.482842143,-1.023132767,0.239169197,-0.331129548
0,0,0.105607855,-0.353584483,0.983765391,-0.621233632,-0.331129548
0,0,0.915332166,1.156136926,0.528871181,1.270431366,-0.331129548
0,0,0.945015983,0.72966655,-1.023132767,0.744278133,-0.331129548
0,1,1.653936708,0.706354508,-1.023132767,0.87192794,-0.331129548
0,1,0.284521655,-1.885453268,0.481002506,-0.860516273,-0.331129548
0,0,-0.107441249,-1.885453268,1.029529616,-1.105896968,-0.331129548
0,0,0.312117705,0.27005411,0.88876528,0.085135988,-0.331129548
0,0,-0.770352298,-1.885453268,0.475926469,-1.505840524,-0.331129548
0,0,-2.393811233,-0.400466926,-1.023132767,-1.094988493,-0.331129548
0,0,-0.231731577,-0.416234534,1.167742556,-0.793815309,-0.331129548
0,0,0.527553941,0.046164762,-1.023132767,-0.112931514,-0.331129548
0,0,-1.62566253,-1.885453268,0.524240981,-1.992853199,-0.331129548
0,0,0.194805224,-0.071305176,-1.023132767,-0.326089479,-0.331129548
0,0,-0.27309492,0.554876722,-1.023132767,0.384538604,-0.331129548
0,0,0.901009593,1.294664469,-1.023132767,1.489714538,-0.331129548
0,0,0.392296271,0.91102719,-1.023132767,0.908506543,-0.331129548
0,0,-2.089770842,0.213736902,0.906224208,-0.164494627,3.019920923
0,0,-1.064630486,-0.242487057,1.244650616,-0.772496624,3.020458828
0,0,-1.802308732,-0.601356724,1.138835205,-1.353356228,3.020410951
0,0,-1.524603587,0.084544312,0.716624026,-0.171980885,-0.331129548
0,0,0.558348495,-0.06619479,-1.023132767,-0.210937657,-0.331129548
0,0,0.497809183,-0.799601191,0.537401446,-0.661238095,-0.331129548
0,0,0.320653724,-0.17623485,-1.023132767,-0.390841098,-0.331129548
0,0,0.369401858,-0.027599547,0.8927782,-0.232687838,-0.331129548
0,0,-0.237485792,0.596943763,1.351569874,0.443991582,3.020485639
0,0,0.167025713,0.447067465,0.937393751,0.283065858,-0.331129548
0,0,1.374105752,-1.885453268,0.917430901,-0.144915826,-0.331129548
0,1,1.62298458,0.500717908,-1.023132767,0.663488766,-0.331129548
0,1,1.671623822,-0.219196135,0.950770798,0.210126821,-0.331129548
0,0,0.530912829,-1.885453268,1.019982569,-0.702958883,-0.331129548
0,0,-0.134572925,-0.087401494,-1.023132767,-0.423609276,-0.331129548
0,0,-0.220699214,1.445361151,1.182966471,1.595529754,-0.331129548
0,0,0.013606987,-1.885453268,0.797010468,-1.030813269,-0.331129548
0,0,0.179530041,-1.885453268,1.358452501,-0.926881966,3.020458326
0,0,0.601705666,1.269367862,-1.023132767,1.392830434,-0.331129548
0,0,-1.377226513,-1.885453268,0.796607573,-1.85484915,-0.331129548
0,0,-0.712508478,0.737504396,-1.023132767,0.614947849,-0.331129548
0,0,0.148720146,-0.019469466,-1.023132767,-0.282356069,-0.331129548
0,0,-0.137055624,0.260786123,-1.023132767,0.005623832,-0.331129548
0,0,-0.117675367,-0.363626222,-1.023132767,-0.707899821,-0.331129548
0,0,0.032398937,-0.058469225,0.898630114,-0.353204256,-0.331129548
0,0,-0.872892607,1.314583296,-1.023132767,1.481626766,-0.331129548
0,0,-0.9921612,1.158740512,0.98074978,1.192641312,-0.331129548
0,0,0.27970987,0.345958616,-1.023132767,0.171759052,-0.331129548
0,0,0.20292606,-0.741485607,0.822001556,-3.872812525,-0.331129548
0,0,-1.447644636,0.120595128,1.389799091,-0.28575264,3.020510873
0,0,-0.385608659,-1.885453268,1.434034244,-1.276052452,3.020513851
0,1,3.140347473,2.022340669,-1.023132767,2.61550132,-0.331129548
0,0,0.055660473,0.346252349,-1.023132767,0.13999057,-0.331129548
0,1,0.399360988,1.048893213,-1.023132767,1.090300732,-0.331129548
0,0,1.050190335,-1.885453268,0.384464653,-0.362699102,-0.331129548
0,0,0.424709033,0.093880708,-1.023132767,-0.091114029,-0.331129548
0,0,-0.585576822,-1.087319975,1.204058402,-1.347590977,3.020348426
0,0,-2.506832606,-0.838308624,1.250465147,-1.770350938,3.020478699
0,0,0.492524021,-1.885453268,1.056284264,-0.727673266,-0.331129548
0,0,-0.993411567,-0.147035033,0.822499585,-0.634887794,-0.331129548
0,0,-1.717303122,0.002313628,-1.023132767,-0.468013217,-0.331129548
0,0,0.585218531,0.109412353,1.08836573,-0.032375674,-0.331129548
0,0,-0.613000778,-0.197125215,-1.023132767,-0.647825335,-0.331129548
0,0,0.572114174,-0.080755188,1.537887591,-0.219336201,3.020523428
0,0,0.738765719,1.054138881,-1.023132767,1.123683449,-0.331129548
0,0,-1.94049014,-0.279704492,0.976130748,-0.894648498,3.020153521
0,0,0.306713986,-0.587231342,1.311071022,-0.688339498,3.016070698
0,0,0.117521119,-0.249525812,-1.023132767,-0.525369108,-0.331129548
0,0,-0.523727507,-1.885453268,0.909426103,-1.359292354,-0.331129548
0,0,0.324601527,0.387645549,-1.023132767,0.230131435,-0.331129548
0,0,0.171471121,0.095184523,-1.023132767,-0.147984418,-0.331129548
0,1,-0.696630388,0.88844284,-1.023132767,0.824816947,-0.331129548
0,0,-0.239400261,0.610054338,0.904874533,0.46164632,-0.331129548
0,0,0.0515436,-0.892077115,0.074309044,-0.942127268,-0.331129548
0,1,0.144815032,-1.885453268,0.675911208,-0.948723283,-0.331129548
0,0,-0.866323488,0.446063355,-1.023132767,0.201796801,-0.331129548
0,0,-0.68692473,0.659995613,1.114155721,0.641069505,3.016242214
0,1,1.99923325,0.628598458,-1.023132767,0.993123406,-0.331129548
0,0,0.049148645,-0.060212796,-1.023132767,-0.35116751,-0.331129548
0,0,0.234817189,0.295818424,-1.023132767,0.102996941,-0.331129548
0,0,0.075613395,-1.885453268,0.531142396,-0.992110134,-0.331129548
0,1,-1.191655182,-0.644780023,1.368605785,-1.30069432,3.020505778
0,0,-0.079968208,-1.885453268,0.774726368,-1.088910942,-0.331129548
0,0,0.716937078,0.570655034,-1.023132767,0.515897232,-0.331129548
0,0,-0.871773379,-0.660664307,0.850643952,-1.22787927,-0.331129548
0,0,-1.989343545,0.847345318,-1.023132767,0.749840286,-0.331129548
0,1,0.581419211,1.58527289,-1.023132767,1.806008931,-0.331129548
0,0,0.176295228,-1.885453268,0.91596762,2.136865941,-0.331129548
0,1,0.065267203,-0.097374218,1.350598887,-0.11131119,3.020464405
0,0,0.638532054,0.502634165,-1.023132767,0.421026791,-0.331129548
0,0,-0.83998661,0.077403293,-1.023132767,-0.312017756,-0.331129548
0,0,-0.917946836,-0.439159124,-1.023132767,-1.00091624,-0.331129548
0,0,-1.160953816,-0.056201966,1.095696305,-0.523826319,3.020248592
0,0,0.349214226,0.640344998,1.352276558,0.55244636,3.020392521
0,0,-0.126854257,-0.139348058,-1.023132767,-0.48076124,-0.331129548
0,0,-0.578620576,0.293184275,-1.023132767,0.005660784,-0.331129548
0,0,0.596702172,0.097895896,-1.023132767,0.085309801,-0.331129548
0,0,-0.1240563,0.394658398,0.211180192,0.182249194,-0.331129548
0,0,0.763909397,0.797985044,1.395400537,0.801597615,3.019467524
0,0,-0.563992289,0.105910098,-1.023132767,-0.247304474,-0.331129548
0,1,1.935674792,1.18930429,-1.023132767,1.455973049,-0.331129548
0,0,-0.39782007,-0.982544922,0.944141929,-1.216225381,-0.331129548
0,0,-0.342273857,-1.885453268,1.687370229,-1.249764554,3.020535928
0,0,-0.554285935,0.050689372,0.993506823,-0.319837234,-0.331129548
0,0,0.074649034,0.65034963,-1.023132767,0.538982893,-0.331129548
0,0,0.307249905,-0.316497209,0.819066313,-0.514632532,-0.331129548
0,0,-0.564326302,-0.098287398,0.260688817,-0.515290351,-0.331129548
0,0,-1.117475595,-0.069427986,0.00911495,-0.539061076,-0.331129548
0,0,-0.08622061,-0.854765801,0.804208928,-1.006363248,-0.331129548
0,0,0.748097504,0.070481336,1.08763072,-0.022132065,-0.331129548
0,0,-0.266134134,0.343648211,-1.023132767,0.100556849,-0.331129548
0,0,0.314127849,0.104806183,1.256526991,-0.239943905,-0.331129548
0,0,0.031109971,1.756980423,-1.023132767,2.016443896,-0.331129548
0,0,0.124907441,0.803751979,0.622637882,0.746695552,-0.331129548
0,1,0.957287127,-0.333485017,0.813196654,-0.23046149,-0.331129548
0,0,-0.679686899,0.029679538,-1.023132767,-0.361953079,-0.331129548
0,0,-0.267482203,0.453564791,-1.023132767,0.196251326,-0.331129548
0,0,0.325442301,-0.020616032,1.355349188,-0.237880606,3.020415623
0,0,-0.228899995,-0.555870862,1.027034842,-0.910073435,-0.331129548
0,1,1.554648139,0.516892757,-1.023132767,0.656421532,-0.331129548
0,1,1.702801458,-1.885453268,0.584795352,0.080350207,-0.331129548
0,0,0.158620689,-1.885453268,1.25517572,-0.940043403,-0.331129548
0,0,-1.039764096,0.982378198,-1.023132767,0.948151601,-0.331129548
0,0,-0.576878575,-0.816967331,-1.023132767,-1.233072393,-0.331129548
0,0,0.565438626,-0.86489483,0.625653126,-3.872812525,-0.331129548
0,0,-0.206539567,-0.366060699,0.875517389,-0.738657476,-0.331129548
0,1,1.52392826,0.488539697,1.112792149,0.619869263,-0.331129548
0,0,0.616209264,0.740444286,0.839975856,0.710934431,-0.331129548
0,0,0.114722284,-0.229715578,-1.023132767,-0.507676451,-0.331129548
0,0,-1.275778619,0.115136125,-1.023132767,-0.286412945,-0.331129548
0,0,0.965305128,-0.525612892,1.211483425,-0.308445016,-0.331129548
0,1,1.360040864,0.602958989,-1.023132767,0.6870909,-0.331129548
0,1,-1.930710463,-0.502727794,-1.023132767,-1.66923207,-0.331129548
0,0,0.789780462,-0.160720582,0.111797863,-0.201117168,-0.331129548
0,0,-0.381728838,1.137772116,-1.023132767,1.175435886,-0.331129548
0,1,1.46308041,-0.211954229,0.795831275,0.09593677,-0.331129548
0,0,0.710983554,0.352659406,-1.023132767,0.260844341,-0.331129548
0,1,0.964031566,0.670506195,-1.023132767,0.67722311,-0.331129548
0,0,0.015407727,-0.519844875,0.914221396,-0.041037025,-0.331129548
0,0,0.355921474,0.323192853,-1.023132767,0.156680089,-0.331129548
0,0,-0.160791435,0.254384673,0.704069595,-0.005594783,-0.331129548
0,0,-0.752423873,-0.189433284,-1.023132767,-0.660471383,-0.331129548
0,0,0.544743764,0.14983321,-1.023132767,-0.000800852,-0.331129548
0,0,0.118404234,0.492894273,-1.023132767,0.416702943,-0.331129548
0,0,-0.162212119,0.218981132,1.182240327,-0.051580968,-0.331129548
0,0,0.594425338,0.809388837,-1.023132767,0.79586138,-0.331129548
0,0,-0.84363743,-1.885453268,1.177882774,-1.548867958,3.020364793
0,0,0.414043289,-0.019230989,-1.023132767,-0.21139255,-0.331129548
0,0,-0.257358426,0.486913325,0.806414246,0.293681903,-0.331129548
0,0,0.098864231,-0.071544375,0.801096778,-0.387492263,-0.331129548
0,0,0.414918309,0.893906719,-1.023132767,0.887926396,-0.331129548
0,0,-1.656394942,-1.885453268,0.80340534,-2.009724442,-0.331129548
0,0,-0.920212681,-1.885453268,0.978953121,-1.59357073,-0.331129548
0,0,1.310496894,0.983068762,-1.023132767,1.10566576,-0.331129548
0,0,0.511493108,-0.346162388,0.874682133,-0.450921102,-0.331129548
0,0,-0.552206273,0.959134783,1.116920626,0.926262251,-0.331129548
0,0,1.407394033,0.454963981,0.983833051,0.551327381,-0.331129548
0,0,-0.497533906,2.190129757,0.782474024,2.590672702,-0.331129548
0,0,0.077723244,-0.104538314,0.993895412,-0.39213827,-0.331129548
0,0,0.533854497,-1.885453268,0.845335334,-0.701062541,-0.331129548
0,1,1.917290271,0.761303576,1.088486324,1.002693025,-0.331129548
0,0,0.587647,1.640353023,0.851191173,1.878466566,-0.331129548
0,0,0.246756557,0.119441627,-1.023132767,-0.104183484,-0.331129548
0,0,-0.10289092,-0.323598304,-1.023132767,-0.665619593,-0.331129548
0,0,-0.597247964,1.148073596,1.112581994,1.184458344,-0.331129548
0,0,-0.264841508,0.40924928,1.134577612,0.188488237,-0.331129548
0,0,-0.990304823,1.786182976,-1.023132767,2.043453431,-0.331129548
0,0,-0.171817247,1.185528435,-1.023132767,1.263524673,-0.331129548
0,1,1.349082479,-1.885453268,1.064584952,-0.161889769,-0.331129548
0,0,0.433958899,-1.885453268,0.997341798,-0.765259056,-0.331129548
0,0,0.664203344,0.371157198,0.803312369,0.271775939,-0.331129548
0,0,0.000443586,-0.192348264,1.186575788,-0.504833527,-0.331129548
0,0,0.475055538,0.11944411,-1.023132767,-0.050981986,-0.331129548
0,0,0.69199667,0.956648644,0.076436904,0.994208436,-0.331129548
0,0,-2.337251171,0.335009674,-1.023132767,0.333720424,-0.331129548
0,0,0.579738784,-0.028341893,1.200114277,0.490272095,-0.331129548
0,0,0.473105126,-0.421563242,0.922991995,-0.516363114,-0.331129548
0,0,-0.55709187,-0.214787063,-1.023132767,-0.659512054,-0.331129548
0,0,0.370474581,-0.616797971,0.917920971,-0.669631709,-0.331129548
0,0,0.104202084,1.182816784,1.233414546,1.31558366,-0.331129548
0,0,-0.012331121,-0.201227577,-1.023132767,-0.517519097,-0.331129548
